City,State,Year,Month,Precipitation,Average Temp,High Temp,Low Temp,Wind Speed,Latitude,Longitude
Petersburg,Alaska,2016,10,0.0,60,60,60,1.1,41.003575000000005,-91.45493333333332
Petersburg,Alaska,2016,10,0.0,60,60,60,1.18,41.003575000000005,-91.45493333333332
Petersburg,Alaska,2016,10,0.0,60,60,60,1.15,41.003575000000005,-91.45493333333332
Petersburg,Alaska,2016,10,0.0,60,60,60,3.07,41.003575000000005,-91.45493333333332
Petersburg,Alaska,2016,10,0.0,60,60,60,1.3,41.003575000000005,-91.45493333333332
Petersburg,Alaska,2016,11,0.0,60,60,60,4.61,41.003575000000005,-91.45493333333332
Petersburg,Alaska,2016,11,0.0,60,60,60,5.95,41.003575000000005,-91.45493333333332
Petersburg,Alaska,2016,11,0.0,60,60,60,1.67,41.003575000000005,-91.45493333333332
Petersburg,Alaska,2016,11,0.0,60,60,60,1.88,41.003575000000005,-91.45493333333332
Petersburg,Alaska,2016,12,0.0,60,60,60,5.12,41.003575000000005,-91.45493333333332
Petersburg,Alaska,2016,12,0.0,60,60,60,1.5,41.003575000000005,-91.45493333333332
Petersburg,Alaska,2016,12,0.0,60,60,60,1.6,41.003575000000005,-91.45493333333332
Petersburg,Alaska,2016,12,0.0,60,60,60,2.21,41.003575000000005,-91.45493333333332
Petersburg,Alaska,2017,1,0.0,60,60,60,2.01,41.003575000000005,-91.45493333333332
Philadelphia,Pennsylvania,2016,1,0.0,39,45,31,8.3,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,1,0.63,36,45,27,6.92,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,1,0.4,36,44,28,8.68,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,1,1.6,27,32,21,13.42,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,1,0.0,35,45,25,5.72,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,2,0.97,43,51,34,5.58,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,2,0.11,26,30,21,11.35,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,2,0.99,39,47,30,7.64,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,2,2.28,44,53,35,11.84,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,3,0.34,40,49,31,6.46,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,3,0.07,58,70,45,6.44,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,3,1.14,49,55,42,7.25,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,3,0.02,53,63,42,9.17,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,4,0.19,57,64,49,11.8,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,4,0.86,44,52,35,9.31,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,4,0.31,54,65,42,4.7,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,4,0.11,62,74,50,6.58,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,5,0.61,51,54,47,5.1,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,5,1.91,55,60,50,7.67,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,5,0.32,60,68,52,6.98,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,5,2.19,59,67,51,5.54,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,5,0.7,74,86,62,6.25,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,6,0.56,74,83,65,5.14,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,6,0.13,72,82,61,10.9,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,6,0.39,71,80,62,6.82,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,6,0.16,77,86,67,7.07,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,7,0.0,75,81,69,7.66,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,7,0.38,80,88,72,6.3,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,7,0.25,81,90,71,5.8,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,7,0.58,82,92,72,6.71,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,7,2.67,83,92,74,3.91,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,8,0.0,78,85,69,5.98,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,8,0.34,85,93,76,8.84,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,8,1.36,83,91,74,5.1,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,8,0.0,78,87,68,6.5,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,9,0.47,74,81,66,7.75,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,9,0.0,81,90,72,7.87,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,9,0.0,74,84,63,5.72,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,9,1.29,72,81,63,4.2,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,10,0.02,63,66,59,7.6,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,10,1.15,64,71,56,6.92,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,10,0.0,57,68,47,4.64,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,10,0.19,67,76,57,7.65,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,10,0.7,54,62,44,8.07,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,11,0.01,55,65,45,7.13,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,11,0.38,49,59,39,7.08,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,11,0.03,51,61,40,7.57,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,11,0.0,44,50,37,8.47,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,12,0.03,47,53,41,11.52,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,12,0.91,38,43,32,8.12,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,12,1.17,35,42,28,7.42,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2016,12,0.39,36,44,29,5.72,36.154266666666665,-82.88533333333334
Philadelphia,Pennsylvania,2017,1,0.22,41,49,33,9.01,36.154266666666665,-82.88533333333334
Phoenix,Arizona,2016,1,0.0,58,69,45,5.8,40.1726,-99.707775
Phoenix,Arizona,2016,1,1.13,52,57,47,3.64,40.1726,-99.707775
Phoenix,Arizona,2016,1,0.0,52,63,40,1.67,40.1726,-99.707775
Phoenix,Arizona,2016,1,0.0,58,70,45,1.84,40.1726,-99.707775
Phoenix,Arizona,2016,1,0.18,59,71,45,2.84,40.1726,-99.707775
Phoenix,Arizona,2016,2,0.0,52,64,40,4.25,40.1726,-99.707775
Phoenix,Arizona,2016,2,0.0,69,85,54,2.94,40.1726,-99.707775
Phoenix,Arizona,2016,2,0.0,70,85,55,2.12,40.1726,-99.707775
Phoenix,Arizona,2016,2,0.0,69,83,55,2.88,40.1726,-99.707775
Phoenix,Arizona,2016,3,0.0,73,86,59,2.96,40.1726,-99.707775
Phoenix,Arizona,2016,3,0.0,65,77,53,4.28,40.1726,-99.707775
Phoenix,Arizona,2016,3,0.0,72,87,57,1.48,40.1726,-99.707775
Phoenix,Arizona,2016,3,0.0,71,83,58,3.84,40.1726,-99.707775
Phoenix,Arizona,2016,4,0.0,70,83,56,2.56,40.1726,-99.707775
Phoenix,Arizona,2016,4,0.51,74,87,61,2.37,40.1726,-99.707775
Phoenix,Arizona,2016,4,0.0,72,82,60,4.4,40.1726,-99.707775
Phoenix,Arizona,2016,4,0.0,77,91,64,2.78,40.1726,-99.707775
Phoenix,Arizona,2016,5,0.0,69,79,59,3.7,40.1726,-99.707775
Phoenix,Arizona,2016,5,0.05,76,88,63,3.84,40.1726,-99.707775
Phoenix,Arizona,2016,5,0.0,83,95,70,2.74,40.1726,-99.707775
Phoenix,Arizona,2016,5,0.0,81,92,70,4.87,40.1726,-99.707775
Phoenix,Arizona,2016,5,0.0,79,91,67,2.75,40.1726,-99.707775
Phoenix,Arizona,2016,6,0.0,95,110,79,4.08,40.1726,-99.707775
Phoenix,Arizona,2016,6,0.0,93,105,80,3.57,40.1726,-99.707775
Phoenix,Arizona,2016,6,0.0,91,105,77,2.38,40.1726,-99.707775
Phoenix,Arizona,2016,6,0.0,99,110,88,3.1,40.1726,-99.707775
Phoenix,Arizona,2016,7,0.0,92,103,82,5.1,40.1726,-99.707775
Phoenix,Arizona,2016,7,0.0,97,109,85,4.54,40.1726,-99.707775
Phoenix,Arizona,2016,7,0.0,98,109,87,3.81,40.1726,-99.707775
Phoenix,Arizona,2016,7,0.36,98,109,87,4.1,40.1726,-99.707775
Phoenix,Arizona,2016,7,0.53,97,107,85,4.91,40.1726,-99.707775
Phoenix,Arizona,2016,8,0.67,91,101,81,4.51,40.1726,-99.707775
Phoenix,Arizona,2016,8,0.35,93,103,82,3.32,40.1726,-99.707775
Phoenix,Arizona,2016,8,0.11,94,105,82,4.64,40.1726,-99.707775
Phoenix,Arizona,2016,8,0.14,88,99,77,2.98,40.1726,-99.707775
Phoenix,Arizona,2016,9,0.0,93,104,82,3.6,40.1726,-99.707775
Phoenix,Arizona,2016,9,0.04,89,100,78,2.25,40.1726,-99.707775
Phoenix,Arizona,2016,9,0.0,87,99,74,3.0,40.1726,-99.707775
Phoenix,Arizona,2016,9,0.26,82,92,72,3.8,40.1726,-99.707775
Phoenix,Arizona,2016,10,0.2,81,91,71,4.55,40.1726,-99.707775
Phoenix,Arizona,2016,10,0.0,79,91,67,3.04,40.1726,-99.707775
Phoenix,Arizona,2016,10,0.0,81,94,68,2.85,40.1726,-99.707775
Phoenix,Arizona,2016,10,0.0,81,94,67,2.62,40.1726,-99.707775
Phoenix,Arizona,2016,10,0.0,82,94,70,1.75,40.1726,-99.707775
Phoenix,Arizona,2016,11,0.35,72,82,61,3.08,40.1726,-99.707775
Phoenix,Arizona,2016,11,0.0,74,85,62,5.92,40.1726,-99.707775
Phoenix,Arizona,2016,11,0.02,68,79,55,3.11,40.1726,-99.707775
Phoenix,Arizona,2016,11,0.31,62,72,52,3.28,40.1726,-99.707775
Phoenix,Arizona,2016,12,0.0,54,65,42,1.5,40.1726,-99.707775
Phoenix,Arizona,2016,12,0.0,58,69,46,2.38,40.1726,-99.707775
Phoenix,Arizona,2016,12,0.1,61,71,49,3.78,40.1726,-99.707775
Phoenix,Arizona,2016,12,0.65,57,65,49,3.42,40.1726,-99.707775
Phoenix,Arizona,2017,1,0.2,57,68,46,1.8,40.1726,-99.707775
Pierre,South Dakota,2016,1,0.0,22,29,15,10.5,44.3748,-100.3205
Pierre,South Dakota,2016,1,0.0,14,22,6,7.0,44.3748,-100.3205
Pierre,South Dakota,2016,1,0.12,16,26,5,7.71,44.3748,-100.3205
Pierre,South Dakota,2016,1,0.05,19,26,12,7.34,44.3748,-100.3205
Pierre,South Dakota,2016,1,0.0,30,38,22,8.85,44.3748,-100.3205
Pierre,South Dakota,2016,2,0.0,30,37,21,10.65,44.3748,-100.3205
Pierre,South Dakota,2016,2,0.22,27,35,18,9.11,44.3748,-100.3205
Pierre,South Dakota,2016,2,0.19,40,48,30,9.57,44.3748,-100.3205
Pierre,South Dakota,2016,2,0.07,37,50,24,8.84,44.3748,-100.3205
Pierre,South Dakota,2016,3,0.05,34,47,19,5.28,44.3748,-100.3205
Pierre,South Dakota,2016,3,0.83,48,63,32,7.2,44.3748,-100.3205
Pierre,South Dakota,2016,3,0.06,39,51,26,13.45,44.3748,-100.3205
Pierre,South Dakota,2016,3,0.07,37,52,22,9.28,44.3748,-100.3205
Pierre,South Dakota,2016,4,0.03,48,63,33,12.23,44.3748,-100.3205
Pierre,South Dakota,2016,4,0.0,46,60,30,14.6,44.3748,-100.3205
Pierre,South Dakota,2016,4,1.61,49,62,36,9.5,44.3748,-100.3205
Pierre,South Dakota,2016,4,1.07,52,65,39,9.02,44.3748,-100.3205
Pierre,South Dakota,2016,5,0.0,46,61,31,5.6,44.3748,-100.3205
Pierre,South Dakota,2016,5,0.0,59,75,42,6.24,44.3748,-100.3205
Pierre,South Dakota,2016,5,0.29,49,61,38,10.84,44.3748,-100.3205
Pierre,South Dakota,2016,5,0.12,59,73,45,11.22,44.3748,-100.3205
Pierre,South Dakota,2016,5,0.76,63,76,49,3.75,44.3748,-100.3205
Pierre,South Dakota,2016,6,0.27,66,80,51,11.94,44.3748,-100.3205
Pierre,South Dakota,2016,6,0.0,73,88,58,7.08,44.3748,-100.3205
Pierre,South Dakota,2016,6,0.97,75,86,62,8.31,44.3748,-100.3205
Pierre,South Dakota,2016,6,0.46,72,88,57,10.05,44.3748,-100.3205
Pierre,South Dakota,2016,7,0.0,66,78,54,11.36,44.3748,-100.3205
Pierre,South Dakota,2016,7,1.16,76,90,61,7.88,44.3748,-100.3205
Pierre,South Dakota,2016,7,0.94,72,86,58,8.54,44.3748,-100.3205
Pierre,South Dakota,2016,7,0.03,83,97,68,9.21,44.3748,-100.3205
Pierre,South Dakota,2016,7,2.18,76,90,62,7.78,44.3748,-100.3205
Pierre,South Dakota,2016,8,0.38,75,88,63,7.51,44.3748,-100.3205
Pierre,South Dakota,2016,8,1.15,76,89,62,8.94,44.3748,-100.3205
Pierre,South Dakota,2016,8,0.38,70,83,57,6.37,44.3748,-100.3205
Pierre,South Dakota,2016,8,0.23,68,83,53,7.25,44.3748,-100.3205
Pierre,South Dakota,2016,9,0.88,75,88,61,12.87,44.3748,-100.3205
Pierre,South Dakota,2016,9,0.04,64,76,51,5.85,44.3748,-100.3205
Pierre,South Dakota,2016,9,0.0,60,74,46,7.82,44.3748,-100.3205
Pierre,South Dakota,2016,9,0.31,66,77,54,11.51,44.3748,-100.3205
Pierre,South Dakota,2016,10,0.0,70,83,56,16.5,44.3748,-100.3205
Pierre,South Dakota,2016,10,0.47,51,64,38,10.7,44.3748,-100.3205
Pierre,South Dakota,2016,10,0.0,53,66,40,6.42,44.3748,-100.3205
Pierre,South Dakota,2016,10,0.25,52,65,38,5.15,44.3748,-100.3205
Pierre,South Dakota,2016,10,0.1,53,63,41,8.42,44.3748,-100.3205
Pierre,South Dakota,2016,11,0.0,55,72,38,5.66,44.3748,-100.3205
Pierre,South Dakota,2016,11,0.0,49,66,31,7.72,44.3748,-100.3205
Pierre,South Dakota,2016,11,0.2,38,47,28,10.07,44.3748,-100.3205
Pierre,South Dakota,2016,11,0.34,34,43,25,5.14,44.3748,-100.3205
Pierre,South Dakota,2016,12,0.0,28,34,21,4.27,44.3748,-100.3205
Pierre,South Dakota,2016,12,0.19,8,15,2,16.87,44.3748,-100.3205
Pierre,South Dakota,2016,12,0.52,2,12,-8,11.68,44.3748,-100.3205
Pierre,South Dakota,2016,12,0.93,24,34,14,9.81,44.3748,-100.3205
Pierre,South Dakota,2017,1,0.07,22,31,14,14.88,44.3748,-100.3205
Pittsburgh,Pennsylvania,2016,1,0.01,31,35,27,9.53,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,1,0.85,29,40,17,5.15,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,1,0.44,25,33,17,8.61,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,1,0.48,15,21,7,7.12,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,1,0.01,35,46,24,8.81,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,2,0.53,38,49,27,6.61,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,2,0.35,18,24,11,8.47,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,2,1.11,36,45,27,7.58,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,2,1.11,39,49,30,9.8,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,3,0.43,34,41,26,5.73,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,3,0.83,54,65,43,5.71,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,3,0.81,49,56,41,6.3,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,3,0.27,50,63,36,7.82,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,4,0.28,46,57,34,11.3,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,4,0.59,38,50,26,8.84,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,4,0.72,53,66,40,5.67,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,4,0.11,60,71,49,4.95,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,5,0.28,64,74,54,3.7,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,5,0.88,57,66,48,6.44,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,5,0.92,57,65,49,6.61,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,5,1.52,55,65,45,4.4,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,5,0.01,71,82,60,3.88,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,6,0.64,74,82,65,3.88,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,6,0.66,67,77,57,8.62,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,6,1.28,72,82,61,3.52,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,6,0.51,74,84,64,5.15,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,7,0.13,66,76,56,2.73,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,7,0.38,75,84,66,5.72,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,7,0.41,76,87,66,5.31,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,7,0.87,78,88,66,4.14,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,7,1.33,76,85,67,2.32,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,8,0.22,76,85,65,4.48,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,8,1.52,79,87,71,4.68,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,8,1.1,75,82,67,5.04,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,8,0.37,75,85,64,3.38,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,9,0.0,68,79,57,6.1,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,9,1.02,75,84,65,4.94,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,9,0.12,69,79,58,4.22,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,9,0.0,70,83,57,2.57,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,10,0.48,62,69,55,2.45,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,10,0.11,59,70,48,5.15,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,10,0.0,54,68,41,3.95,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,10,2.9,61,69,53,8.14,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,10,0.45,51,60,41,6.55,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,11,0.14,56,68,43,4.66,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,11,0.12,46,58,34,5.3,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,11,0.32,45,57,33,6.01,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,11,0.23,37,44,31,6.2,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,12,0.09,39,42,35,8.15,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,12,0.78,32,36,27,8.07,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,12,2.16,28,38,18,7.54,40.4396,-79.9762
Pittsburgh,Pennsylvania,2016,12,0.01,32,38,26,5.04,40.4396,-79.9762
Pittsburgh,Pennsylvania,2017,1,0.39,38,47,30,9.71,40.4396,-79.9762
Pocatello,Idaho,2016,1,0.0,8,21,-4,2.66,42.8724,-112.4646
Pocatello,Idaho,2016,1,0.09,30,35,24,3.94,42.8724,-112.4646
Pocatello,Idaho,2016,1,0.2,26,33,19,6.27,42.8724,-112.4646
Pocatello,Idaho,2016,1,0.53,29,36,21,8.78,42.8724,-112.4646
Pocatello,Idaho,2016,1,0.59,24,32,17,6.55,42.8724,-112.4646
Pocatello,Idaho,2016,2,0.04,20,28,10,3.82,42.8724,-112.4646
Pocatello,Idaho,2016,2,0.01,30,38,21,7.0,42.8724,-112.4646
Pocatello,Idaho,2016,2,0.15,41,50,32,12.51,42.8724,-112.4646
Pocatello,Idaho,2016,2,0.0,36,49,23,5.11,42.8724,-112.4646
Pocatello,Idaho,2016,3,0.82,45,58,31,7.25,42.8724,-112.4646
Pocatello,Idaho,2016,3,0.6,44,53,35,8.91,42.8724,-112.4646
Pocatello,Idaho,2016,3,0.55,37,48,26,11.25,42.8724,-112.4646
Pocatello,Idaho,2016,3,0.62,41,50,31,10.5,42.8724,-112.4646
Pocatello,Idaho,2016,4,0.0,48,64,30,4.16,42.8724,-112.4646
Pocatello,Idaho,2016,4,0.09,50,65,35,8.22,42.8724,-112.4646
Pocatello,Idaho,2016,4,0.43,48,60,35,9.91,42.8724,-112.4646
Pocatello,Idaho,2016,4,0.31,52,67,37,7.62,42.8724,-112.4646
Pocatello,Idaho,2016,5,0.0,51,66,35,5.6,42.8724,-112.4646
Pocatello,Idaho,2016,5,0.32,56,71,40,3.78,42.8724,-112.4646
Pocatello,Idaho,2016,5,0.22,53,68,37,6.15,42.8724,-112.4646
Pocatello,Idaho,2016,5,0.65,53,65,41,5.9,42.8724,-112.4646
Pocatello,Idaho,2016,5,0.09,53,68,37,6.88,42.8724,-112.4646
Pocatello,Idaho,2016,6,0.0,66,85,46,5.88,42.8724,-112.4646
Pocatello,Idaho,2016,6,0.01,67,84,50,5.37,42.8724,-112.4646
Pocatello,Idaho,2016,6,0.01,63,80,46,7.17,42.8724,-112.4646
Pocatello,Idaho,2016,6,0.0,65,86,45,7.27,42.8724,-112.4646
Pocatello,Idaho,2016,7,0.0,71,90,52,6.1,42.8724,-112.4646
Pocatello,Idaho,2016,7,0.14,68,82,53,9.3,42.8724,-112.4646
Pocatello,Idaho,2016,7,0.0,65,84,46,6.28,42.8724,-112.4646
Pocatello,Idaho,2016,7,0.0,73,92,54,7.44,42.8724,-112.4646
Pocatello,Idaho,2016,7,0.01,75,96,53,6.24,42.8724,-112.4646
Pocatello,Idaho,2016,8,0.24,70,89,51,6.85,42.8724,-112.4646
Pocatello,Idaho,2016,8,0.0,67,86,47,7.18,42.8724,-112.4646
Pocatello,Idaho,2016,8,0.0,70,90,49,3.54,42.8724,-112.4646
Pocatello,Idaho,2016,8,0.0,63,82,44,7.98,42.8724,-112.4646
Pocatello,Idaho,2016,9,0.12,64,74,54,6.3,42.8724,-112.4646
Pocatello,Idaho,2016,9,0.0,56,74,37,7.85,42.8724,-112.4646
Pocatello,Idaho,2016,9,0.52,57,70,42,7.08,42.8724,-112.4646
Pocatello,Idaho,2016,9,1.46,57,68,45,6.22,42.8724,-112.4646
Pocatello,Idaho,2016,10,0.47,61,76,46,3.1,42.8724,-112.4646
Pocatello,Idaho,2016,10,0.18,48,61,35,8.68,42.8724,-112.4646
Pocatello,Idaho,2016,10,0.81,52,64,39,8.94,42.8724,-112.4646
Pocatello,Idaho,2016,10,0.03,43,57,30,5.17,42.8724,-112.4646
Pocatello,Idaho,2016,10,1.74,53,64,41,4.55,42.8724,-112.4646
Pocatello,Idaho,2016,11,0.02,42,58,27,2.81,42.8724,-112.4646
Pocatello,Idaho,2016,11,0.0,47,63,29,3.12,42.8724,-112.4646
Pocatello,Idaho,2016,11,0.0,40,54,26,7.04,42.8724,-112.4646
Pocatello,Idaho,2016,11,0.22,37,47,27,7.7,42.8724,-112.4646
Pocatello,Idaho,2016,12,0.12,30,34,25,12.4,42.8724,-112.4646
Pocatello,Idaho,2016,12,0.87,20,29,10,7.75,42.8724,-112.4646
Pocatello,Idaho,2016,12,1.32,20,29,11,6.18,42.8724,-112.4646
Pocatello,Idaho,2016,12,0.54,18,29,8,5.84,42.8724,-112.4646
Pocatello,Idaho,2017,1,0.01,13,24,1,4.56,42.8724,-112.4646
Ponca City,Oklahoma,2016,1,0.0,33,47,20,3.96,36.7235,-97.0679
Ponca City,Oklahoma,2016,1,0.16,36,40,28,8.5,36.7235,-97.0679
Ponca City,Oklahoma,2016,1,0.0,37,50,25,3.47,36.7235,-97.0679
Ponca City,Oklahoma,2016,1,0.0,37,45,28,7.27,36.7235,-97.0679
Ponca City,Oklahoma,2016,1,0.0,49,58,29,4.4,36.7235,-97.0679
Ponca City,Oklahoma,2016,2,0.8,40,52,27,7.42,36.7235,-97.0679
Ponca City,Oklahoma,2016,2,0.0,41,55,27,6.95,36.7235,-97.0679
Ponca City,Oklahoma,2016,2,0.0,53,69,38,7.42,36.7235,-97.0679
Ponca City,Oklahoma,2016,2,0.0,44,60,28,8.74,36.7235,-97.0679
Ponca City,Oklahoma,2016,3,0.02,52,69,35,9.31,36.7235,-97.0679
Ponca City,Oklahoma,2016,3,0.91,56,67,46,7.88,36.7235,-97.0679
Ponca City,Oklahoma,2016,3,0.0,49,63,33,7.12,36.7235,-97.0679
Ponca City,Oklahoma,2016,3,0.45,53,68,37,10.71,36.7235,-97.0679
Ponca City,Oklahoma,2016,4,0.0,48,71,33,6.53,36.7235,-97.0679
Ponca City,Oklahoma,2016,4,0.34,61,78,44,9.77,36.7235,-97.0679
Ponca City,Oklahoma,2016,4,1.86,59,69,50,10.48,36.7235,-97.0679
Ponca City,Oklahoma,2016,4,0.78,63,74,51,6.12,36.7235,-97.0679
Ponca City,Oklahoma,2016,5,0.0,53,61,44,9.5,36.7235,-97.0679
Ponca City,Oklahoma,2016,5,0.07,62,76,48,5.8,36.7235,-97.0679
Ponca City,Oklahoma,2016,5,0.35,66,78,53,6.9,36.7235,-97.0679
Ponca City,Oklahoma,2016,5,2.77,62,70,54,9.07,36.7235,-97.0679
Ponca City,Oklahoma,2016,5,1.26,74,84,64,9.0,36.7235,-97.0679
Ponca City,Oklahoma,2016,6,0.09,72,83,61,6.08,36.7235,-97.0679
Ponca City,Oklahoma,2016,6,0.0,79,90,67,7.11,36.7235,-97.0679
Ponca City,Oklahoma,2016,6,0.03,84,95,73,7.12,36.7235,-97.0679
Ponca City,Oklahoma,2016,6,0.51,86,97,74,6.22,36.7235,-97.0679
Ponca City,Oklahoma,2016,7,1.78,79,86,70,4.5,36.7235,-97.0679
Ponca City,Oklahoma,2016,7,0.04,84,94,74,9.8,36.7235,-97.0679
Ponca City,Oklahoma,2016,7,1.87,82,91,72,12.27,36.7235,-97.0679
Ponca City,Oklahoma,2016,7,0.0,88,99,78,9.97,36.7235,-97.0679
Ponca City,Oklahoma,2016,7,2.86,82,92,72,5.11,36.7235,-97.0679
Ponca City,Oklahoma,2016,8,1.15,85,93,76,6.2,36.7235,-97.0679
Ponca City,Oklahoma,2016,8,0.69,82,92,71,7.38,36.7235,-97.0679
Ponca City,Oklahoma,2016,8,0.13,77,88,66,5.24,36.7235,-97.0679
Ponca City,Oklahoma,2016,8,0.76,79,90,68,6.38,36.7235,-97.0679
Ponca City,Oklahoma,2016,9,0.05,75,86,64,10.02,36.7235,-97.0679
Ponca City,Oklahoma,2016,9,0.8,85,94,75,8.67,36.7235,-97.0679
